,League,FirstName,LastName,Pos.,Type,From,To,G,GS,MIN,FGM,FGA,3FGM,3FGA,FTM,FTA,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,Unnamed: 28,GPG,GSPG,MINPG,FGMPG,FGAPG,3FGMPG,3FGAPG,FTMPG,FTAPG,OFFPG,DEFPG,REBPG,ASTPG,STLPG,BLKPG,TOPG,PFPG,PTSPG,G_college,GS_college,MINPG_college,FGMPG_college,FGAPG_college,3FGMPG_college,3FGAPG_college,FTMPG_college,FTAPG_college,OFFPG_college,DEFPG_college,REBPG_college,ASTPG_college,STLPG_college,BLKPG_college,TOPG_college,PFPG_college,PTSPG_college,yrs_college,first_yr_college,last_yr_college,last_college,notes_college,CC_college,FR_college,DNP_college,FGM36_college,FGA36_college,3FGM36_college,3FGA36_college,FTM36_college,FTA36_college,OFF36_college,DEF36_college,REB36_college,AST36_college,STL36_college,BLK36_college,TO36_college,PF36_college,PTS36_college,yrs_since_college,rand,train_ind
477,NBA,George,Brown,F,Regular Season,1957,(1957-58),1.0,0,6,0.0,2.0,0,0,1.0,2,0,0,1,0,0,0,0,1,1.0,-99.0,0,0,6,0.0,2.0,0,0,1.0,2.0,0,0,1,0.0,0,0,0,1.0,1.0,69,-99,-99,5.739130434782608,13.72463768115942,0,0,3.652173913043478,5.27536231884058,-99,-99,13.81159420289855,-99,-99,-99,-99,2.4782608695652173,15.130434782608695,4,1954,1957,Wayne State University,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1957,0.22277860965493035,train
478,NBA,Gerald,Brown,G,Regular Season,1998,(1998-99),33.0,0,236,33.0,89.0,3,10,11.0,14,5,17,22,31,5,1,22,21,80.0,-99.0,0,0,7.151515151515151,1.0,2.696969696969697,0.09090909090909091,0.30303030303030304,0.3333333333333333,0.42424242424242425,0.15151515151515152,0.5151515151515151,0.6666666666666666,0.9393939393939394,0.15151515151515152,0.030303030303030304,0.6666666666666666,0.6363636363636364,2.4242424242424243,110,-99,28.78181818181818,5.054545454545455,10.945454545454545,0.8454545454545455,2.290909090909091,2.381818181818182,3.1,-99,-99,4.236363636363636,2.409090909090909,-99,-99,-99,-99,13.336363636363636,5,1994,1998,Pepperdine University,nan,0,0,1,6.322173089071383,13.690461149715729,1.0574857864813645,2.865445356917246,2.9791535060012633,3.8774478837650035,-99.0,-99.0,5.298799747315224,3.0132659507264687,-99.0,-99.0,-99.0,-99.0,16.680985470625394,1998,0.4571137257669242,train
480,NBA,Harold,Brown,G,Regular Season,1946,(1946-47),54.0,0,0,95.0,383.0,0,0,74.0,117,0,0,0,39,0,0,0,122,264.0,-99.0,0,0,0,1.7592592592592593,7.092592592592593,0,0,1.3703703703703705,2.1666666666666665,0,0,0,0.7222222222222222,0,0,0,2.259259259259259,4.888888888888889,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,1943,1946,University of Evansville,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1946,0.5470185701436572,train
481,NBA,Jabari,Brown,G,Regular Season,2014,(2014-15),19.0,5,568,70.0,170.0,23,62,64.0,85,3,33,36,40,12,2,32,33,227.0,-99.0,0,0,29.894736842105264,3.6842105263157894,8.947368421052632,1.2105263157894737,3.263157894736842,3.3684210526315788,4.473684210526316,0.15789473684210525,1.736842105263158,1.894736842105263,2.1052631578947367,0.631578947368421,0.10526315789473684,1.6842105263157894,1.736842105263158,11.947368421052632,62,61,34.903225806451616,4.951612903225806,11.225806451612904,2.2096774193548385,5.725806451612903,4.854838709677419,6.209677419354839,0.4838709677419355,3.4516129032258065,3.935483870967742,1.6612903225806452,0.6451612903225806,0.0967741935483871,2.193548387096774,1.7903225806451613,16.967741935483872,3,2012,2014,University of Missouri,nan,0,0,0,5.1072088724584095,11.578558225508319,2.2791127541589646,5.905730129390018,5.0073937153419585,6.404805914972274,0.499075785582255,3.5600739371534194,4.0591497227356745,1.7134935304990757,0.6654343807763401,0.099815157116451,2.262476894639556,1.8465804066543436,17.500924214417743,2014,0.1434806897831601,train
482,NBA,Jaylen,Brown,F,Regular Season,2016,(2022-23),470.0,363,13964,3153.0,6616.0,883,2417,1239.0,1714,441,2013,2454,1054,456,172,949,1179,8428.0,-99.0,0,0,29.71063829787234,6.708510638297873,14.076595744680851,1.8787234042553191,5.142553191489362,2.6361702127659576,3.646808510638298,0.9382978723404255,4.282978723404256,5.221276595744681,2.2425531914893617,0.9702127659574468,0.3659574468085106,2.019148936170213,2.508510638297872,17.931914893617023,34,34,27.61764705882353,4.794117647058823,11.117647058823529,0.8823529411764706,3,4.176470588235294,6.382352941176471,1.0588235294117647,4.294117647058823,5.352941176470588,2,0.7941176470588235,0.6470588235294118,3.088235294117647,3.176470588235294,14.647058823529411,1,2016,2016,"University of California, Berkeley",nan,0,0,0,6.2492012779552715,14.492012779552716,1.1501597444089455,3.910543130990415,5.44408945686901,8.319488817891374,1.3801916932907348,5.597444089456868,6.977635782747603,2.6070287539936103,1.035143769968051,0.8434504792332269,4.02555910543131,4.140575079872204,19.0926517571885,2016,0.21085939735058878,train
483,NBA,John,Brown,F,Regular Season,1973,(1979-80),486.0,-99,10108,1348.0,2979.0,0,0,918.0,1172,824,1302,2126,703,250,76,234,1449,3614.0,-99.0,0,0,20.79835390946502,2.7736625514403292,6.12962962962963,0,0,1.8888888888888888,2.411522633744856,1.6954732510288066,2.6790123456790123,4.374485596707819,1.4465020576131686,0.51440329218107,0.15637860082304528,0.48148148148148145,2.9814814814814814,7.436213991769547,72,-99,-99,7.25,13.777777777777779,0,0,5.236111111111111,6.861111111111111,-99,-99,10,-99,-99,-99,-99,3.638888888888889,19.73611111111111,4,1970,1973,University of Missouri,nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1973,0.022496056355759464,train
484,NBA,Kedrick,Brown,G,Regular Season,2001,(2004-05),143.0,36,1935,203.0,501.0,46,168,57.0,89,98,249,347,103,85,28,64,170,509.0,-99.0,0,0,13.531468531468532,1.4195804195804196,3.5034965034965033,0.32167832167832167,1.1748251748251748,0.3986013986013986,0.6223776223776224,0.6853146853146853,1.7412587412587412,2.4265734265734267,0.7202797202797203,0.5944055944055944,0.1958041958041958,0.44755244755244755,1.1888111888111887,3.5594405594405596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2000,2001,Okaloosa-Walton CC,nan,2,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2001,0.3365849583463164,train
487,NBA,Lorenzo,Brown,G,Regular Season,2013,(2018-19),103.0,7,1185,123.0,338.0,18,106,29.0,41,28,123,151,183,61,15,74,101,293.0,-99.0,0,0,11.504854368932039,1.1941747572815533,3.2815533980582523,0.17475728155339806,1.029126213592233,0.2815533980582524,0.39805825242718446,0.27184466019417475,1.1941747572815533,1.4660194174757282,1.7766990291262137,0.5922330097087378,0.14563106796116504,0.7184466019417476,0.9805825242718447,2.8446601941747574,101,95,32.56435643564357,4.0594059405940595,9.455445544554456,0.6336633663366337,2.0792079207920793,2.801980198019802,3.782178217821782,0.7326732673267327,3.4752475247524752,4.207920792079208,5.8316831683168315,1.702970297029703,0.49504950495049505,3.00990099009901,1.881188118811881,11.554455445544555,4,2010,2013,North Carolina State University,redshirted,0,0,1,4.487686226816661,10.45302523563393,0.7005168744299178,2.2985709942231685,3.0975980541197927,4.181210094253572,0.8099726360595925,3.841897233201581,4.651869869261173,6.446944359987838,1.8826391000304041,0.5472788081483733,3.3274551535421097,2.0796594709638185,12.773487382183033,2013,0.5541296994047553,train
492,NBA,Myron,Brown,G,Regular Season,1991,(1991-92),4.0,0,23,4.0,6.0,1,3,0.0,0,0,3,3,6,1,0,4,2,9.0,-99.0,0,0,5.75,1.0,1.5,0.25,0.75,0.0,0.0,0,0.75,0.75,1.5,0.25,0,1,0.5,2.25,116,-99,33.491379310344826,7.646551724137931,15.905172413793103,1.7844827586206897,4.637931034482759,5.5,6.655172413793103,-99,-99,6.551724137931035,2.5775862068965516,1.5603448275862069,0.3793103448275862,1.9224137931034482,1.2672413793103448,22.57758620689655,4,1988,1991,Slippery Rock University of Pennsylvania,nan,0,0,0,8.219305019305018,17.096525096525095,1.9181467181467184,4.985328185328187,5.911969111969112,7.153667953667954,-99.0,-99.0,7.042471042471043,2.7706563706563707,1.6772200772200772,0.40772200772200773,2.0664092664092664,1.3621621621621622,24.26872586872587,1991,0.10717238999069445,train
493,NBA,P.J.,Brown,F-C,Regular Season,1992,(2007-08),1089.0,990,33823,3852.0,8365.0,8,59,2158.0,2718,3002,5407,8409,1661,912,1116,1342,3218,9870.0,-99.0,0,0,31.058769513314967,3.5371900826446283,7.681359044995409,0.0073461891643709825,0.05417814508723599,1.9816345270890725,2.4958677685950414,2.756657483930211,4.965105601469237,7.7217630853994494,1.5252525252525253,0.837465564738292,1.024793388429752,1.2323232323232323,2.955004591368228,9.0633608815427,121,-99,25.68595041322314,3.9338842975206614,8.057851239669422,0.17355371900826447,0.4380165289256198,2.1074380165289255,3.2231404958677685,-99,-99,8.40495867768595,1.4545454545454546,0.8347107438016529,1.9917355371900827,1.8264462809917354,2.925619834710744,10.148760330578513,4,1989,1992,Louisiana Tech University,nan,0,0,0,5.513513513513514,11.293436293436296,0.24324324324324326,0.613899613899614,2.9536679536679538,4.517374517374518,-99.0,-99.0,11.77992277992278,2.0386100386100385,1.16988416988417,2.791505791505792,2.55984555984556,4.100386100386101,14.223938223938225,1992,0.5549484470125539,train
494,NBA,Randy,Brown,G,Regular Season,1991,(2002-03),655.0,169,11533,1275.0,3055.0,24,120,574.0,831,326,847,1173,1420,722,156,725,1263,3148.0,-99.0,0,0,17.60763358778626,1.9465648854961832,4.66412213740458,0.0366412213740458,0.183206106870229,0.8763358778625954,1.2687022900763358,0.49770992366412214,1.2931297709923664,1.7908396946564886,2.16793893129771,1.1022900763358778,0.2381679389312977,1.1068702290076335,1.9282442748091604,4.806106870229008,117,-99,29.05982905982906,2.965811965811966,6.794871794871795,0.2222222222222222,0.717948717948718,2.9743589743589745,4.230769230769231,-99,-99,3.247863247863248,4.6068376068376065,2.3162393162393164,0.2564102564102564,3.111111111111111,2.8290598290598292,9.128205128205128,5,1987,1991,New Mexico State University,nan,1,0,1,3.6741176470588237,8.41764705882353,0.2752941176470588,0.8894117647058825,3.684705882352941,5.241176470588235,-99.0,-99.0,4.023529411764706,5.707058823529411,2.8694117647058826,0.3176470588235294,3.8541176470588234,3.504705882352942,11.308235294117646,1991,0.4772020447433807,train
495,NBA,Raymond,Brown,F,Regular Season,1989,(1989-90),16.0,0,56,8.0,28.0,0,0,0.0,2,10,5,15,4,0,0,6,11,16.0,-99.0,0,0,3.5,0.5,1.75,0,0,0.0,0.125,0.625,0.3125,0.9375,0.25,0,0,0.375,0.6875,1.0,119,-99,32.470588235294116,5.445378151260504,10.53781512605042,0.04201680672268908,-99,2.142857142857143,3.361344537815126,-99,-99,6.201680672268908,-99,-99,-99,-99,-99,13.07563025210084,5,1985,1989,University of Idaho,transfer student,0,0,1,6.037267080745342,11.683229813664598,0.04658385093167702,-99.0,2.375776397515528,3.726708074534162,-99.0,-99.0,6.875776397515529,-99.0,-99.0,-99.0,-99.0,-99.0,14.49689440993789,1989,0.13567323852087954,train
497,NBA,Roger Wa.,Brown,C,Regular Season,1971,(1979-80),77.0,-99,818,51.0,131.0,0,0,33.0,47,80,150,230,25,21,46,0,149,135.0,-99.0,0,0,10.623376623376624,0.6623376623376623,1.7012987012987013,0,0,0.42857142857142855,0.6103896103896104,1.0389610389610389,1.948051948051948,2.987012987012987,0.3246753246753247,0.2727272727272727,0.5974025974025974,0,1.9350649350649352,1.7532467532467533,79,-99,-99,3.1772151898734178,7.0886075949367084,0,0,1.5063291139240507,2.7341772151898733,-99,-99,8.10126582278481,-99,-99,-99,-99,3.3164556962025316,7.860759493670886,4,1968,1971,University of Kansas,nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1971,0.16458779670557222,train
498,NBA,Shannon,Brown,G,Regular Season,2006,(2014-15),408.0,60,7329,1198.0,2854.0,276,831,446.0,553,177,583,760,458,284,90,378,538,3118.0,-99.0,0,0,17.96323529411765,2.9362745098039214,6.995098039215686,0.6764705882352942,2.036764705882353,1.0931372549019607,1.3553921568627452,0.4338235294117647,1.428921568627451,1.8627450980392157,1.1225490196078431,0.696078431372549,0.22058823529411764,0.9264705882352942,1.3186274509803921,7.642156862745098,97,89,27.95876288659794,4.288659793814433,9.381443298969073,1.134020618556701,3.11340206185567,2.484536082474227,2.9896907216494846,1.0206185567010309,2.3711340206185567,3.3917525773195876,1.9381443298969072,1.2783505154639174,0.1134020618556701,2.0309278350515463,1.8969072164948453,12.195876288659793,3,2004,2006,Michigan State University,nan,0,0,0,5.522123893805309,12.079646017699117,1.4601769911504423,4.008849557522124,3.1991150442477876,3.849557522123894,1.314159292035398,3.0530973451327434,4.367256637168142,2.4955752212389384,1.6460176991150441,0.14601769911504425,2.6150442477876106,2.4424778761061945,15.703539823008848,2006,0.547541074965919,train
499,NBA,Sterling,Brown,G,Regular Season,2017,(2022-23),268.0,29,4458,531.0,1267.0,248,683,121.0,152,154,737,891,268,140,47,177,379,1431.0,-99.0,0,0,16.634328358208954,1.9813432835820894,4.727611940298507,0.9253731343283582,2.548507462686567,0.45149253731343286,0.5671641791044776,0.5746268656716418,2.75,3.324626865671642,1.0,0.5223880597014925,0.17537313432835822,0.6604477611940298,1.414179104477612,5.33955223880597,136,106,25.676470588235293,2.8970588235294117,5.75,0.9411764705882353,2.088235294117647,1.4264705882352942,1.8529411764705883,1.3970588235294117,3.4044117647058822,4.801470588235294,2.161764705882353,1.0220588235294117,0.375,1.5441176470588236,2.235294117647059,8.161764705882353,4,2014,2017,Southern Methodist University,nan,0,0,0,4.061855670103093,8.061855670103093,1.3195876288659794,2.927835051546392,2.0,2.597938144329897,1.9587628865979383,4.77319587628866,6.731958762886598,3.0309278350515463,1.4329896907216493,0.5257731958762887,2.1649484536082473,3.1340206185567014,11.443298969072167,2017,0.0035058918291307473,train
502,NBA,Troy,Brown,F,Regular Season,2018,(2022-23),297.0,84,5951,740.0,1723.0,259,732,210.0,272,232,912,1144,448,211,39,205,419,1949.0,-99.0,0,0,20.037037037037038,2.491582491582492,5.801346801346801,0.8720538720538721,2.4646464646464645,0.7070707070707071,0.9158249158249159,0.7811447811447811,3.0707070707070705,3.8518518518518516,1.5084175084175084,0.7104377104377104,0.13131313131313133,0.6902356902356902,1.4107744107744107,6.562289562289562,35,35,31.228571428571428,4.085714285714285,9.2,0.9142857142857143,3.142857142857143,2.2285714285714286,3,1.5142857142857142,4.685714285714286,6.2,3.1714285714285713,1.5714285714285714,0.2,2.4571428571428573,2.2285714285714286,11.314285714285715,1,2018,2018,University of Oregon,nan,0,0,0,4.709972552607502,10.605672461116194,1.0539798719121685,3.623055809698079,2.5690759377859105,3.4583714547118025,1.7456541628545288,5.401646843549863,7.147301006404391,3.6559926806953342,1.8115279048490396,0.23055809698078686,2.8325709057639523,2.5690759377859105,13.043000914913085,2018,0.3915493633027627,train
503,NBA,Stanley,Brundy,F,Regular Season,1989,(1989-90),16.0,0,128,15.0,30.0,0,0,7.0,18,15,11,26,3,6,5,6,24,37.0,-99.0,0,0,8,0.9375,1.875,0,0,0.4375,1.125,0.9375,0.6875,1.625,0.1875,0.375,0.3125,0.375,1.5,2.3125,112,-99,25.017857142857142,5.455357142857143,8.696428571428571,0,0,1.3660714285714286,2.7857142857142856,-99,-99,7.455357142857143,0.9553571428571429,1.4910714285714286,1.0535714285714286,1.3303571428571428,2.625,12.276785714285714,4,1986,1989,DePaul University,nan,0,0,0,7.850107066381157,12.513918629550322,0.0,0.0,1.9657387580299788,4.008565310492505,-99.0,-99.0,10.728051391862957,1.3747323340471094,2.145610278372591,1.5160599571734477,1.9143468950749465,3.777301927194861,17.66595289079229,1989,0.3080569948440465,train
505,NBA,Rick,Brunson,G,Regular Season,1995,(2005-06),337.0,51,4533,397.0,1050.0,100,276,196.0,283,85,362,447,876,201,21,356,362,1090.0,-99.0,0,0,13.451038575667656,1.1780415430267062,3.115727002967359,0.29673590504451036,0.8189910979228486,0.5816023738872403,0.8397626112759644,0.2522255192878338,1.0741839762611276,1.3264094955489614,2.599406528189911,0.5964391691394659,0.06231454005934718,1.056379821958457,1.0741839762611276,3.234421364985163,124,-99,33.16129032258065,3.870967741935484,10.42741935483871,1.5403225806451613,5.233870967741935,2.7580645161290325,4.193548387096774,-99,-99,-99,3.7903225806451615,2.0403225806451615,-99,-99,-99,12.040322580645162,4,1992,1995,Temple University,nan,0,0,0,4.202334630350194,11.320038910505836,1.672178988326848,5.681906614785991,2.9941634241245136,4.552529182879377,-99.0,-99.0,-99.0,4.114785992217898,2.214980544747082,-99.0,-99.0,-99.0,13.07101167315175,1995,0.47919462265624535,train
506,NBA,Elijah,Bryant,G,Regular Season,2018,(2020-21),1.0,0,32,6.0,13.0,1,5,3.0,3,2,4,6,3,0,1,4,4,16.0,-99.0,0,0,32,6.0,13.0,1,5,3.0,3.0,2,4,6,3.0,0,1,4,4.0,16.0,91,56,28.813186813186814,4.747252747252747,10.868131868131869,1.6923076923076923,4.626373626373627,3.901098901098901,4.8791208791208796,0.8351648351648352,4.032967032967033,4.868131868131868,2.4285714285714284,1.1758241758241759,0.43956043956043955,2.5384615384615383,2.4285714285714284,15.087912087912088,4,2015,2018,Brigham Young University,religious service,0,0,1,5.9313501144164755,13.578947368421053,2.11441647597254,5.780320366132724,4.874141876430206,6.096109839816934,1.0434782608695652,5.038901601830664,6.082379862700228,3.034324942791762,1.4691075514874141,0.5491990846681922,3.17162471395881,3.034324942791762,18.851258581235694,2018,0.460909543039976,train
507,NBA,Em,Bryant,G,Regular Season,1964,(1971-72),566.0,-99,11451,1501.0,3665.0,0,0,720.0,1043,0,0,1593,1700,0,0,0,1729,3722.0,-99.0,0,0,20.231448763250885,2.6519434628975267,6.475265017667844,0,0,1.2720848056537102,1.842756183745583,0,0,2.814487632508834,3.0035335689045937,0,0,0,3.0547703180212014,6.575971731448763,39,-99,-99,5.538461538461538,12.102564102564102,0,0,3.769230769230769,5.0256410256410255,-99,-99,6.641025641025641,-99,-99,-99,-99,3.5384615384615383,14.846153846153847,3,1962,1964,DePaul University,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1964,0.547450712990757,train
508,NBA,Joe,Bryant,F-C,Regular Season,1975,(1982-83),606.0,105,12845,2093.0,4648.0,23,115,1043.0,1404,825,1616,2441,1049,519,201,935,1635,5252.0,-99.0,0,0,21.196369636963695,3.453795379537954,7.66996699669967,0.037953795379537955,0.18976897689768976,1.721122112211221,2.3168316831683167,1.3613861386138615,2.6666666666666665,4.028052805280528,1.731023102310231,0.8564356435643564,0.3316831683168317,1.5429042904290429,2.698019801980198,8.666666666666666,55,-99,-99,8.290909090909091,17,0,0,3.7454545454545456,5.236363636363636,-99,-99,11.127272727272727,-99,-99,-99,-99,2.8181818181818183,20.327272727272728,3,1973,1975,La Salle University,nan,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1975,0.20136769993939163,train
511,NBA,Wallace,Bryant,C,Regular Season,1982,(1985-86),102.0,43,1395,134.0,329.0,0,0,55.0,96,128,246,374,112,35,40,71,196,323.0,-99.0,0,0,13.676470588235293,1.3137254901960784,3.2254901960784315,0,0,0.5392156862745098,0.9411764705882353,1.2549019607843137,2.411764705882353,3.6666666666666665,1.0980392156862746,0.3431372549019608,0.39215686274509803,0.696078431372549,1.9215686274509804,3.1666666666666665,118,-99,-99,5.398305084745763,11.09322033898305,0,0,2.1610169491525424,3.4152542372881354,-99,-99,9,-99,-99,-99,-99,-99,12.957627118644067,4,1979,1982,University of San Francisco,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1982,0.5892367582257988,train
513,NBA,Shaq,Buchanan,G,Regular Season,2019,(2021-22),2.0,0,10,1.0,4.0,0,2,0.0,0,1,1,2,2,1,0,2,1,2.0,-99.0,0,0,5,0.5,2.0,0,1,0.0,0.0,0.5,0.5,1,1.0,0.5,0,1,0.5,1.0,65,63,30.43076923076923,4.292307692307692,8.876923076923077,1.0461538461538462,3.230769230769231,1.476923076923077,2.1076923076923078,0.9230769230769231,3.1538461538461537,4.076923076923077,1.4153846153846155,1.6923076923076923,0.46153846153846156,1.2615384615384615,1.8461538461538463,11.107692307692307,4,2016,2019,Murray State University,nan,2,0,0,5.077856420626896,10.501516683518707,1.2376137512639032,3.822042467138524,1.7472194135490395,2.4934277047522753,1.0920121334681496,3.731041456016178,4.823053589484328,1.674418604651163,2.0020222446916076,0.5460060667340748,1.4924165824064712,2.1840242669362993,13.140546006066735,2019,0.1172315158820928,train
515,NBA,Steve,Bucknall,G,Regular Season,1989,(1989-90),18.0,0,75,9.0,33.0,0,1,5.0,6,5,2,7,10,2,1,11,10,23.0,-99.0,0,0,4.166666666666667,0.5,1.8333333333333333,0,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.3888888888888889,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.6111111111111112,0.5555555555555556,1.2777777777777777,130,57,20.03846153846154,2.5615384615384613,5.3538461538461535,0.5461538461538461,1.2923076923076924,1.823076923076923,2.4153846153846152,-99,-99,3.0153846153846153,2.9384615384615387,0.7615384615384615,0.06153846153846154,1.7076923076923076,1.6,7.492307692307692,4,1986,1989,University of North Carolina,nan,0,0,0,4.601919385796544,9.618426103646831,0.9811900191938577,2.3216890595009594,3.275239923224568,4.339347408829174,-99.0,-99.0,5.417274472168906,5.279078694817659,1.368138195777351,0.11055662188099807,3.067946257197696,2.87447216890595,13.460268714011516,1989,0.5239912613764419,train
